time,open,high,low,close,tick_volume
2023-04-07 16:00:00,1.09479,1.09489,1.09407,1.09466,1650
2023-04-07 17:00:00,1.09466,1.09493,1.09411,1.09436,1834
2023-04-07 18:00:00,1.09436,1.09505,1.09407,1.09489,1017
2023-04-07 19:00:00,1.09489,1.09489,1.09461,1.09478,1788
2023-04-07 20:00:00,1.09478,1.09532,1.09381,1.09518,1245
2023-04-07 21:00:00,1.09518,1.09591,1.09481,1.09568,2835
2023-04-07 22:00:00,1.09568,1.09635,1.09506,1.09601,919
2023-04-07 23:00:00,1.09601,1.09624,1.09557,1.09587,2051
2023-04-10 00:00:00,1.09587,1.09665,1.09534,1.096,639
2023-04-10 01:00:00,1.096,1.09658,1.09583,1.09599,2332
2023-04-10 02:00:00,1.09599,1.09662,1.09564,1.09569,1206
2023-04-10 03:00:00,1.09569,1.09644,1.09488,1.0958,1197
2023-04-10 04:00:00,1.0958,1.09596,1.09489,1.09541,974
2023-04-10 05:00:00,1.09541,1.0961,1.09531,1.0958,2160
2023-04-10 06:00:00,1.0958,1.09626,1.09543,1.09565,2401
2023-04-10 07:00:00,1.09565,1.09579,1.09539,1.09572,2936
2023-04-10 08:00:00,1.09572,1.09597,1.09549,1.09581,1010
2023-04-10 09:00:00,1.09581,1.09655,1.09468,1.09572,1037
2023-04-10 10:00:00,1.09572,1.09622,1.09508,1.09592,2760
2023-04-10 11:00:00,1.09592,1.09659,1.09503,1.09576,2036
2023-04-10 12:00:00,1.09576,1.09613,1.09515,1.09605,1788
2023-04-10 13:00:00,1.09605,1.09673,1.09465,1.0956,1866
2023-04-10 14:00:00,1.0956,1.09574,1.09481,1.09565,1561
2023-04-10 15:00:00,1.09565,1.09671,1.09521,1.09628,732
2023-04-10 16:00:00,1.09628,1.09739,1.09521,1.09595,2807
2023-04-10 17:00:00,1.09595,1.09716,1.09479,1.09573,807
2023-04-10 18:00:00,1.09573,1.09665,1.09493,1.0959,902
2023-04-10 19:00:00,1.0959,1.0961,1.09566,1.09596,1496
2023-04-10 20:00:00,1.09596,1.09706,1.09586,1.09607,1784
2023-04-10 21:00:00,1.09607,1.09638,1.09528,1.09624,1999
2023-04-10 22:00:00,1.09624,1.09717,1.09614,1.09644,1249
2023-04-10 23:00:00,1.09644,1.09703,1.09614,1.09681,1629
2023-04-11 00:00:00,1.09681,1.09715,1.09665,1.09694,803
2023-04-11 01:00:00,1.09694,1.09741,1.09663,1.09686,2890
2023-04-11 02:00:00,1.09686,1.09765,1.09664,1.09709,1970
2023-04-11 03:00:00,1.09709,1.09811,1.097,1.09771,1561
2023-04-11 04:00:00,1.09771,1.0982,1.09669,1.09767,1354
2023-04-11 05:00:00,1.09767,1.09767,1.09689,1.09735,1569
2023-04-11 06:00:00,1.09735,1.09842,1.09664,1.09771,2245
2023-04-11 07:00:00,1.09771,1.0982,1.09758,1.09767,2128
2023-04-11 08:00:00,1.09767,1.09781,1.09679,1.09696,2803
2023-04-11 09:00:00,1.09696,1.09793,1.0964,1.09724,2684
2023-04-11 10:00:00,1.09724,1.09791,1.09649,1.09706,1754
2023-04-11 11:00:00,1.09706,1.09811,1.09692,1.09703,1317
2023-04-11 12:00:00,1.09703,1.09716,1.09696,1.09714,2237
2023-04-11 13:00:00,1.09714,1.09828,1.09692,1.0972,1472
2023-04-11 14:00:00,1.0972,1.09748,1.09715,1.09743,537
2023-04-11 15:00:00,1.09743,1.09762,1.0972,1.09729,1678
2023-04-11 16:00:00,1.09729,1.09778,1.09659,1.09746,604
2023-04-11 17:00:00,1.09746,1.09828,1.09728,1.09737,754
2023-04-11 18:00:00,1.09737,1.09801,1.09671,1.09762,2481
2023-04-11 19:00:00,1.09762,1.09819,1.09754,1.09782,1090
2023-04-11 20:00:00,1.09782,1.0981,1.09683,1.09751,1024
2023-04-11 21:00:00,1.09751,1.0981,1.09737,1.09787,869
2023-04-11 22:00:00,1.09787,1.09839,1.09711,1.09769,601
2023-04-11 23:00:00,1.09769,1.09815,1.09763,1.09796,1163
2023-04-12 00:00:00,1.09796,1.09828,1.09754,1.09808,1189
2023-04-12 01:00:00,1.09808,1.09925,1.09778,1.09869,2426
2023-04-12 02:00:00,1.09869,1.09948,1.09854,1.09861,2035
2023-04-12 03:00:00,1.09861,1.09893,1.09764,1.0985,2936
2023-04-12 04:00:00,1.0985,1.09882,1.09791,1.09849,2910
2023-04-12 05:00:00,1.09849,1.09875,1.09831,1.09839,2528
2023-04-12 06:00:00,1.09839,1.09869,1.09803,1.09865,1430
2023-04-12 07:00:00,1.09865,1.09882,1.09793,1.09812,2356
2023-04-12 08:00:00,1.09812,1.09862,1.09776,1.09777,2489
2023-04-12 09:00:00,1.09777,1.09814,1.09724,1.09742,2890
2023-04-12 10:00:00,1.09742,1.09778,1.09704,1.09774,2682
2023-04-12 11:00:00,1.09774,1.09916,1.09702,1.0983,2385
2023-04-12 12:00:00,1.0983,1.09876,1.09787,1.09826,1477
2023-04-12 13:00:00,1.09826,1.09852,1.09775,1.09821,2494
2023-04-12 14:00:00,1.09821,1.09827,1.09775,1.09823,879
2023-04-12 15:00:00,1.09823,1.09956,1.09796,1.09862,2013
2023-04-12 16:00:00,1.09862,1.09873,1.09774,1.09831,1648
2023-04-12 17:00:00,1.09831,1.09881,1.09746,1.09839,2585
2023-04-12 18:00:00,1.09839,1.09882,1.09749,1.09871,1280
2023-04-12 19:00:00,1.09871,1.09905,1.09859,1.09887,809
2023-04-12 20:00:00,1.09887,1.0991,1.09869,1.09894,2653
2023-04-12 21:00:00,1.09894,1.09956,1.09863,1.09927,1055
2023-04-12 22:00:00,1.09927,1.09987,1.0981,1.09838,896
2023-04-12 23:00:00,1.09838,1.09861,1.09827,1.0986,2700
2023-04-13 00:00:00,1.0986,1.09942,1.09776,1.09838,2383
2023-04-13 01:00:00,1.09838,1.09884,1.09763,1.09778,1669
2023-04-13 02:00:00,1.09778,1.0983,1.0975,1.09795,700
2023-04-13 03:00:00,1.09795,1.09951,1.09759,1.0984,2390
2023-04-13 04:00:00,1.0984,1.09856,1.09818,1.09836,511
2023-04-13 05:00:00,1.09836,1.09909,1.09822,1.09867,1575
2023-04-13 06:00:00,1.09867,1.10003,1.09817,1.0992,2476
2023-04-13 07:00:00,1.0992,1.10067,1.09917,1.09963,1825
2023-04-13 08:00:00,1.09963,1.10019,1.0994,1.10018,2395
2023-04-13 09:00:00,1.10018,1.10067,1.10009,1.10042,1419
2023-04-13 10:00:00,1.10042,1.10053,1.09955,1.10045,2647
2023-04-13 11:00:00,1.10045,1.1008,1.09983,1.09992,1370
2023-04-13 12:00:00,1.09992,1.10056,1.09949,1.09984,865
2023-04-13 13:00:00,1.09984,1.10012,1.09939,1.09956,1156
2023-04-13 14:00:00,1.09956,1.10032,1.0988,1.10027,660
2023-04-13 15:00:00,1.10027,1.10102,1.10008,1.10022,674
2023-04-13 16:00:00,1.10022,1.10041,1.09997,1.10026,2003
2023-04-13 17:00:00,1.10026,1.10095,1.09986,1.10044,1044
2023-04-13 18:00:00,1.10044,1.1006,1.09927,1.10045,2830
2023-04-13 19:00:00,1.10045,1.10123,1.10038,1.10101,2261
2023-04-13 20:00:00,1.10101,1.10107,1.10028,1.10081,1456
2023-04-13 21:00:00,1.10081,1.1009,1.10038,1.10087,951
2023-04-13 22:00:00,1.10087,1.10106,1.09969,1.10063,581
2023-04-13 23:00:00,1.10063,1.1013,1.10003,1.10019,1736
2023-04-14 00:00:00,1.10019,1.10056,1.09957,1.09999,1315
2023-04-14 01:00:00,1.09999,1.10036,1.09936,1.09998,2681
2023-04-14 02:00:00,1.09998,1.10104,1.09933,1.09983,946
2023-04-14 03:00:00,1.09983,1.10032,1.09954,1.09961,2665
2023-04-14 04:00:00,1.09961,1.1008,1.09879,1.09914,2119
2023-04-14 05:00:00,1.09914,1.09942,1.09907,1.09911,2293
2023-04-14 06:00:00,1.09911,1.10002,1.09839,1.09862,1248
2023-04-14 07:00:00,1.09862,1.09934,1.09816,1.09887,1673
2023-04-14 08:00:00,1.09887,1.10046,1.0987,1.0989,2409
2023-04-14 09:00:00,1.0989,1.09896,1.09823,1.09841,2056
2023-04-14 10:00:00,1.09841,1.09899,1.09804,1.09831,1145
2023-04-14 11:00:00,1.09831,1.09834,1.09764,1.09807,878
2023-04-14 12:00:00,1.09807,1.09898,1.09788,1.09817,1640
2023-04-14 13:00:00,1.09817,1.09865,1.09775,1.09861,1436
2023-04-14 14:00:00,1.09861,1.09882,1.0979,1.09799,2513
2023-04-14 15:00:00,1.09799,1.09878,1.09752,1.09803,1161
2023-04-14 16:00:00,1.09803,1.09874,1.09729,1.09798,1840
2023-04-14 17:00:00,1.09798,1.09859,1.09693,1.0982,1375
2023-04-14 18:00:00,1.0982,1.09843,1.09745,1.09827,511
2023-04-14 19:00:00,1.09827,1.09926,1.09777,1.09802,1613
2023-04-14 20:00:00,1.09802,1.0988,1.09761,1.09792,887
2023-04-14 21:00:00,1.09792,1.09862,1.09712,1.09766,2630
2023-04-14 22:00:00,1.09766,1.09805,1.09729,1.09801,2419
2023-04-14 23:00:00,1.09801,1.09914,1.09787,1.09802,895
2023-04-17 00:00:00,1.09802,1.09874,1.09722,1.09864,1139
2023-04-17 01:00:00,1.09864,1.09873,1.09791,1.09862,599
2023-04-17 02:00:00,1.09862,1.09934,1.09831,1.09839,956
2023-04-17 03:00:00,1.09839,1.09886,1.09769,1.09789,2522
2023-04-17 04:00:00,1.09789,1.09837,1.09711,1.0973,2875
2023-04-17 05:00:00,1.0973,1.09769,1.09577,1.09678,573
2023-04-17 06:00:00,1.09678,1.09718,1.09648,1.09686,2639
2023-04-17 07:00:00,1.09686,1.09738,1.09673,1.09703,2877
2023-04-17 08:00:00,1.09703,1.09768,1.09641,1.09651,2363
2023-04-17 09:00:00,1.09651,1.09685,1.09587,1.0968,674
2023-04-17 10:00:00,1.0968,1.09734,1.09595,1.09665,2260
2023-04-17 11:00:00,1.09665,1.09728,1.09635,1.09669,2862
2023-04-17 12:00:00,1.09669,1.09744,1.09627,1.09722,996
2023-04-17 13:00:00,1.09722,1.09776,1.09709,1.09752,1792
2023-04-17 14:00:00,1.09752,1.09779,1.0974,1.09743,927
2023-04-17 15:00:00,1.09743,1.09766,1.09692,1.09714,534
2023-04-17 16:00:00,1.09714,1.09718,1.09626,1.09643,2666
2023-04-17 17:00:00,1.09643,1.09657,1.09575,1.09619,1894
2023-04-17 18:00:00,1.09619,1.09628,1.09528,1.09612,1880
2023-04-17 19:00:00,1.09612,1.09662,1.09459,1.0958,2937
2023-04-17 20:00:00,1.0958,1.09585,1.09568,1.09576,675
2023-04-17 21:00:00,1.09576,1.09586,1.09538,1.09578,2653
2023-04-17 22:00:00,1.09578,1.09653,1.09497,1.09571,1091
2023-04-17 23:00:00,1.09571,1.09621,1.09477,1.09549,1686
2023-04-18 00:00:00,1.09549,1.09599,1.09533,1.09555,1413
2023-04-18 01:00:00,1.09555,1.09574,1.0952,1.09569,1790
2023-04-18 02:00:00,1.09569,1.09628,1.09476,1.09534,2086
2023-04-18 03:00:00,1.09534,1.09626,1.0952,1.0958,1802
2023-04-18 04:00:00,1.0958,1.09582,1.09533,1.09577,1826
2023-04-18 05:00:00,1.09577,1.09595,1.09576,1.09577,1452
2023-04-18 06:00:00,1.09577,1.09648,1.09576,1.09601,1360
2023-04-18 07:00:00,1.09601,1.09642,1.0957,1.09608,2674
2023-04-18 08:00:00,1.09608,1.09671,1.0959,1.0964,1769
2023-04-18 09:00:00,1.0964,1.09689,1.09628,1.09649,733
2023-04-18 10:00:00,1.09649,1.09753,1.09588,1.09629,1962
2023-04-18 11:00:00,1.09629,1.09649,1.09621,1.09641,2684
2023-04-18 12:00:00,1.09641,1.09645,1.09562,1.09603,2309
2023-04-18 13:00:00,1.09603,1.09664,1.09574,1.09607,1672
2023-04-18 14:00:00,1.09607,1.09625,1.09577,1.09606,555
2023-04-18 15:00:00,1.09606,1.09672,1.09529,1.09599,2903
2023-04-18 16:00:00,1.09599,1.09634,1.09539,1.09595,1312
2023-04-18 17:00:00,1.09595,1.09652,1.09509,1.09533,2349
2023-04-18 18:00:00,1.09533,1.09559,1.09427,1.09515,2459
2023-04-18 19:00:00,1.09515,1.09557,1.09502,1.09518,1586
2023-04-18 20:00:00,1.09518,1.09596,1.09377,1.09523,1305
2023-04-18 21:00:00,1.09523,1.09535,1.09479,1.09489,2075
2023-04-18 22:00:00,1.09489,1.0963,1.09482,1.09531,1099
2023-04-18 23:00:00,1.09531,1.09544,1.09371,1.09502,1111
2023-04-19 00:00:00,1.09502,1.09556,1.09436,1.09534,1738
2023-04-19 01:00:00,1.09534,1.09574,1.09499,1.09548,2688
2023-04-19 02:00:00,1.09548,1.09601,1.09511,1.09527,2449
2023-04-19 03:00:00,1.09527,1.09628,1.09516,1.09585,2030
2023-04-19 04:00:00,1.09585,1.0959,1.09482,1.09546,1060
2023-04-19 05:00:00,1.09546,1.09601,1.09493,1.09576,1126
2023-04-19 06:00:00,1.09576,1.09611,1.0953,1.09609,2110
2023-04-19 07:00:00,1.09609,1.09741,1.09533,1.09587,1174
2023-04-19 08:00:00,1.09587,1.09691,1.0958,1.09633,548
2023-04-19 09:00:00,1.09633,1.09691,1.09599,1.09625,1886
2023-04-19 10:00:00,1.09625,1.09656,1.09578,1.09634,2402
2023-04-19 11:00:00,1.09634,1.09651,1.09574,1.09643,1126
2023-04-19 12:00:00,1.09643,1.09763,1.09565,1.09638,776
2023-04-19 13:00:00,1.09638,1.09699,1.09579,1.09665,2594
2023-04-19 14:00:00,1.09665,1.09715,1.0964,1.09691,715
2023-04-19 15:00:00,1.09691,1.09785,1.09619,1.09634,729
2023-04-19 16:00:00,1.09634,1.09734,1.09573,1.09676,2870
2023-04-19 17:00:00,1.09676,1.09775,1.09609,1.09622,2772
2023-04-19 18:00:00,1.09622,1.09658,1.09588,1.09656,2185
2023-04-19 19:00:00,1.09656,1.09734,1.09564,1.09693,1810
2023-04-19 20:00:00,1.09693,1.09748,1.09604,1.09657,545
2023-04-19 21:00:00,1.09657,1.09678,1.09609,1.09643,2336
2023-04-19 22:00:00,1.09643,1.09692,1.09547,1.09607,1537
2023-04-19 23:00:00,1.09607,1.09704,1.09556,1.096,1132
2023-04-20 00:00:00,1.096,1.09688,1.09562,1.0959,2922
2023-04-20 01:00:00,1.0959,1.09679,1.09559,1.09615,1486
2023-04-20 02:00:00,1.09615,1.09703,1.09585,1.09659,832
2023-04-20 03:00:00,1.09659,1.09712,1.09566,1.09704,2379
2023-04-20 04:00:00,1.09704,1.09755,1.09684,1.09686,2713
2023-04-20 05:00:00,1.09686,1.09703,1.09664,1.09679,1006
2023-04-20 06:00:00,1.09679,1.09691,1.09591,1.09624,616
2023-04-20 07:00:00,1.09624,1.09624,1.09551,1.09597,1442
2023-04-20 08:00:00,1.09597,1.09686,1.09573,1.09629,1135
2023-04-20 09:00:00,1.09629,1.09741,1.09618,1.09682,2089
2023-04-20 10:00:00,1.09682,1.09703,1.09602,1.09641,1962
2023-04-20 11:00:00,1.09641,1.09642,1.0955,1.09622,2491
2023-04-20 12:00:00,1.09622,1.09639,1.09558,1.09621,1368
2023-04-20 13:00:00,1.09621,1.09675,1.09561,1.0963,1794
2023-04-20 14:00:00,1.0963,1.09674,1.09573,1.09604,2234
2023-04-20 15:00:00,1.09604,1.09665,1.09587,1.09618,2763
2023-04-20 16:00:00,1.09618,1.09627,1.09529,1.09602,612
2023-04-20 17:00:00,1.09602,1.09616,1.09545,1.09602,2763
2023-04-20 18:00:00,1.09602,1.09633,1.09565,1.09619,926
2023-04-20 19:00:00,1.09619,1.09649,1.09581,1.0962,1658
2023-04-20 20:00:00,1.0962,1.09634,1.09524,1.09605,1566
2023-04-20 21:00:00,1.09605,1.09697,1.09502,1.09602,783
2023-04-20 22:00:00,1.09602,1.09678,1.09561,1.09599,1333
2023-04-20 23:00:00,1.09599,1.09605,1.09547,1.09587,729
2023-04-21 00:00:00,1.09587,1.09632,1.09549,1.09578,2419
2023-04-21 01:00:00,1.09578,1.09661,1.09481,1.09631,2166
2023-04-21 02:00:00,1.09631,1.0973,1.09617,1.09649,884
2023-04-21 03:00:00,1.09649,1.09666,1.09597,1.09639,658
2023-04-21 04:00:00,1.09639,1.09694,1.09634,1.09662,1323
2023-04-21 05:00:00,1.09662,1.09699,1.09638,1.09651,707
2023-04-21 06:00:00,1.09651,1.09762,1.09568,1.0969,673
2023-04-21 07:00:00,1.0969,1.09725,1.09663,1.09702,2323
2023-04-21 08:00:00,1.09702,1.09756,1.09626,1.09699,1604
2023-04-21 09:00:00,1.09699,1.09715,1.09686,1.09713,1541
2023-04-21 10:00:00,1.09713,1.09745,1.09619,1.09662,1516
2023-04-21 11:00:00,1.09662,1.09745,1.09595,1.09625,1207
2023-04-21 12:00:00,1.09625,1.09638,1.0958,1.09585,1883
2023-04-21 13:00:00,1.09585,1.09618,1.09554,1.0959,2391
2023-04-21 14:00:00,1.0959,1.0967,1.09535,1.09647,1802
2023-04-21 15:00:00,1.09647,1.09748,1.09587,1.0972,2944
2023-04-21 16:00:00,1.0972,1.09767,1.09693,1.09741,1176
2023-04-21 17:00:00,1.09741,1.09834,1.09734,1.09758,1161
2023-04-21 18:00:00,1.09758,1.09804,1.09684,1.09699,2063
2023-04-21 19:00:00,1.09699,1.09718,1.09651,1.09681,1760
2023-04-21 20:00:00,1.09681,1.0969,1.09582,1.09655,2853
2023-04-21 21:00:00,1.09655,1.09707,1.09578,1.09634,857
2023-04-21 22:00:00,1.09634,1.09656,1.09616,1.09629,1808
2023-04-21 23:00:00,1.09629,1.09667,1.09601,1.09613,1816
2023-04-24 00:00:00,1.09613,1.0962,1.09545,1.09548,918
2023-04-24 01:00:00,1.09548,1.09617,1.09483,1.09573,1991
2023-04-24 02:00:00,1.09573,1.09612,1.09494,1.09538,1141
2023-04-24 03:00:00,1.09538,1.09546,1.095,1.09545,2093
2023-04-24 04:00:00,1.09545,1.09702,1.09512,1.09614,1006
2023-04-24 05:00:00,1.09614,1.09763,1.09548,1.09583,2181
2023-04-24 06:00:00,1.09583,1.09671,1.09481,1.095,2001
2023-04-24 07:00:00,1.095,1.09536,1.09427,1.09491,1885
2023-04-24 08:00:00,1.09491,1.09565,1.09448,1.09527,811
2023-04-24 09:00:00,1.09527,1.09597,1.0947,1.09591,2157
2023-04-24 10:00:00,1.09591,1.09618,1.09535,1.09551,744
2023-04-24 11:00:00,1.09551,1.0963,1.09523,1.09567,976
2023-04-24 12:00:00,1.09567,1.0958,1.09509,1.09552,1114
2023-04-24 13:00:00,1.09552,1.09591,1.09523,1.09548,2983
2023-04-24 14:00:00,1.09548,1.09659,1.09526,1.09635,749
2023-04-24 15:00:00,1.09635,1.09691,1.09544,1.09586,2095
2023-04-24 16:00:00,1.09586,1.09674,1.09499,1.09594,2273
2023-04-24 17:00:00,1.09594,1.09686,1.09537,1.0961,2429
2023-04-24 18:00:00,1.0961,1.09683,1.09561,1.09645,2375
2023-04-24 19:00:00,1.09645,1.09661,1.09582,1.09648,1010
2023-04-24 20:00:00,1.09648,1.09821,1.09642,1.09659,2169
2023-04-24 21:00:00,1.09659,1.09673,1.09601,1.09646,2372
2023-04-24 22:00:00,1.09646,1.09655,1.09633,1.09655,1273
2023-04-24 23:00:00,1.09655,1.09662,1.09626,1.09643,1865
2023-04-25 00:00:00,1.09643,1.09666,1.09622,1.09664,1423
2023-04-25 01:00:00,1.09664,1.0973,1.09551,1.09652,573
2023-04-25 02:00:00,1.09652,1.09692,1.0963,1.09664,1308
2023-04-25 03:00:00,1.09664,1.09696,1.09623,1.09663,1545
2023-04-25 04:00:00,1.09663,1.09734,1.09625,1.097,2767
2023-04-25 05:00:00,1.097,1.09747,1.09646,1.09698,2626
2023-04-25 06:00:00,1.09698,1.09729,1.09557,1.0964,734
2023-04-25 07:00:00,1.0964,1.09702,1.09602,1.09682,2704
2023-04-25 08:00:00,1.09682,1.09685,1.09579,1.09652,2874
2023-04-25 09:00:00,1.09652,1.09656,1.09618,1.0963,1141
2023-04-25 10:00:00,1.0963,1.09636,1.09601,1.09611,1120
2023-04-25 11:00:00,1.09611,1.09706,1.09504,1.09656,1484
2023-04-25 12:00:00,1.09656,1.09688,1.09573,1.09586,1798
2023-04-25 13:00:00,1.09586,1.09793,1.0955,1.09689,2117
2023-04-25 14:00:00,1.09689,1.09834,1.09675,1.09723,2295
2023-04-25 15:00:00,1.09723,1.09735,1.09667,1.09731,1359
2023-04-25 16:00:00,1.09731,1.09923,1.09666,1.09729,2585
2023-04-25 17:00:00,1.09729,1.098,1.097,1.09738,2665
2023-04-25 18:00:00,1.09738,1.09783,1.09682,1.09756,2937
2023-04-25 19:00:00,1.09756,1.09817,1.09695,1.09777,876
2023-04-25 20:00:00,1.09777,1.09815,1.09756,1.09795,2397
2023-04-25 21:00:00,1.09795,1.0982,1.09748,1.09798,875
2023-04-25 22:00:00,1.09798,1.09829,1.09789,1.09792,2104
2023-04-25 23:00:00,1.09792,1.0987,1.09743,1.09787,1094
2023-04-26 00:00:00,1.09787,1.0984,1.09772,1.0978,1565
2023-04-26 01:00:00,1.0978,1.09835,1.09724,1.09817,2507
2023-04-26 02:00:00,1.09817,1.09868,1.09809,1.09837,1551
2023-04-26 03:00:00,1.09837,1.09869,1.09733,1.0974,1128
2023-04-26 04:00:00,1.0974,1.09801,1.09735,1.09762,2873
2023-04-26 05:00:00,1.09762,1.09817,1.09722,1.09768,2032
2023-04-26 06:00:00,1.09768,1.09793,1.09734,1.09768,2872
2023-04-26 07:00:00,1.09768,1.0978,1.09645,1.09755,2330
2023-04-26 08:00:00,1.09755,1.09866,1.09731,1.09792,1683
2023-04-26 09:00:00,1.09792,1.09925,1.09742,1.09823,1245
2023-04-26 10:00:00,1.09823,1.09834,1.09775,1.09798,1777
2023-04-26 11:00:00,1.09798,1.09878,1.09765,1.09811,2451
2023-04-26 12:00:00,1.09811,1.09894,1.09722,1.09779,2795
2023-04-26 13:00:00,1.09779,1.09827,1.09709,1.09733,2945
2023-04-26 14:00:00,1.09733,1.09761,1.09706,1.09713,2750
2023-04-26 15:00:00,1.09713,1.09764,1.09707,1.09741,1825
2023-04-26 16:00:00,1.09741,1.09819,1.0965,1.09773,1671
2023-04-26 17:00:00,1.09773,1.09813,1.09725,1.0979,720
2023-04-26 18:00:00,1.0979,1.09835,1.09701,1.09813,2371
2023-04-26 19:00:00,1.09813,1.0994,1.09812,1.0983,2810
2023-04-26 20:00:00,1.0983,1.09843,1.09717,1.09809,2843
2023-04-26 21:00:00,1.09809,1.0986,1.098,1.09823,2839
2023-04-26 22:00:00,1.09823,1.0985,1.09776,1.0985,1183
2023-04-26 23:00:00,1.0985,1.09967,1.09832,1.09875,1375
2023-04-27 00:00:00,1.09875,1.10016,1.09801,1.09914,1554
2023-04-27 01:00:00,1.09914,1.09966,1.09906,1.09937,2462
2023-04-27 02:00:00,1.09937,1.10002,1.09894,1.09949,848
2023-04-27 03:00:00,1.09949,1.10024,1.09924,1.09984,718
2023-04-27 04:00:00,1.09984,1.1003,1.09945,1.09983,1522
2023-04-27 05:00:00,1.09983,1.10033,1.09901,1.09954,949
2023-04-27 06:00:00,1.09954,1.10035,1.09914,1.09949,1003
2023-04-27 07:00:00,1.09949,1.09997,1.09886,1.09924,585
2023-04-27 08:00:00,1.09924,1.09935,1.09859,1.09902,1788
2023-04-27 09:00:00,1.09902,1.09902,1.09843,1.09897,1022
2023-04-27 10:00:00,1.09897,1.09906,1.09812,1.09871,1129
2023-04-27 11:00:00,1.09871,1.09938,1.09843,1.09861,2799
2023-04-27 12:00:00,1.09861,1.09896,1.09783,1.09799,517
2023-04-27 13:00:00,1.09799,1.09873,1.09764,1.09806,1768
2023-04-27 14:00:00,1.09806,1.09807,1.09805,1.09806,1676
2023-04-27 15:00:00,1.09806,1.09826,1.09702,1.09779,2132
2023-04-27 16:00:00,1.09779,1.09969,1.0973,1.098,999
2023-04-27 17:00:00,1.098,1.09865,1.09703,1.09831,957
2023-04-27 18:00:00,1.09831,1.09852,1.09756,1.09778,614
2023-04-27 19:00:00,1.09778,1.09831,1.09748,1.09753,1252
2023-04-27 20:00:00,1.09753,1.09847,1.09692,1.09728,1268
2023-04-27 21:00:00,1.09728,1.09779,1.09664,1.09697,2994
2023-04-27 22:00:00,1.09697,1.0973,1.09655,1.09724,2900
2023-04-27 23:00:00,1.09724,1.09796,1.09607,1.09718,2370
2023-04-28 00:00:00,1.09718,1.09774,1.09676,1.09709,821
2023-04-28 01:00:00,1.09709,1.09721,1.09527,1.09643,2472
2023-04-28 02:00:00,1.09643,1.0968,1.09614,1.09664,725
2023-04-28 03:00:00,1.09664,1.09677,1.09589,1.09623,860
2023-04-28 04:00:00,1.09623,1.09651,1.09565,1.09625,2054
2023-04-28 05:00:00,1.09625,1.0972,1.09624,1.09634,1333
2023-04-28 06:00:00,1.09634,1.09689,1.09595,1.09679,611
2023-04-28 07:00:00,1.09679,1.09683,1.096,1.09636,711
2023-04-28 08:00:00,1.09636,1.09747,1.0951,1.09537,1756
2023-04-28 09:00:00,1.09537,1.09553,1.09521,1.09543,1447
2023-04-28 10:00:00,1.09543,1.09644,1.09534,1.09602,658
2023-04-28 11:00:00,1.09602,1.09696,1.09573,1.09643,2408
2023-04-28 12:00:00,1.09643,1.09687,1.09642,1.0965,1847
2023-04-28 13:00:00,1.0965,1.09689,1.09575,1.09633,1771
2023-04-28 14:00:00,1.09633,1.09734,1.09594,1.0966,1410
2023-04-28 15:00:00,1.0966,1.09713,1.09614,1.09628,2951
2023-04-28 16:00:00,1.09628,1.0967,1.09581,1.09644,903
2023-04-28 17:00:00,1.09644,1.0968,1.09618,1.0966,2341
2023-04-28 18:00:00,1.0966,1.09751,1.09652,1.09695,2190
2023-04-28 19:00:00,1.09695,1.09805,1.09675,1.09786,1963
2023-04-28 20:00:00,1.09786,1.09922,1.09738,1.09799,1756
2023-04-28 21:00:00,1.09799,1.09838,1.09759,1.09782,692
2023-04-28 22:00:00,1.09782,1.09825,1.09714,1.09781,1622
2023-04-28 23:00:00,1.09781,1.09838,1.09676,1.09723,2474
2023-05-01 00:00:00,1.09723,1.09739,1.09675,1.097,2142
2023-05-01 01:00:00,1.097,1.09769,1.09679,1.09687,1499
2023-05-01 02:00:00,1.09687,1.09727,1.09653,1.09669,2239
2023-05-01 03:00:00,1.09669,1.09822,1.0961,1.09674,1022
2023-05-01 04:00:00,1.09674,1.09725,1.09586,1.09647,849
2023-05-01 05:00:00,1.09647,1.09731,1.09581,1.09684,2863
2023-05-01 06:00:00,1.09684,1.09692,1.09682,1.09684,2240
2023-05-01 07:00:00,1.09684,1.09735,1.09656,1.09684,2444
2023-05-01 08:00:00,1.09684,1.09716,1.09606,1.09673,2060
2023-05-01 09:00:00,1.09673,1.09774,1.09642,1.09678,1151
2023-05-01 10:00:00,1.09678,1.0971,1.09662,1.09705,1134
2023-05-01 11:00:00,1.09705,1.09816,1.09676,1.09677,2301
2023-05-01 12:00:00,1.09677,1.09717,1.0961,1.09655,1092
2023-05-01 13:00:00,1.09655,1.09765,1.09599,1.09645,2991
2023-05-01 14:00:00,1.09645,1.09689,1.09589,1.09601,1731
2023-05-01 15:00:00,1.09601,1.09652,1.09499,1.09574,1255
2023-05-01 16:00:00,1.09574,1.09673,1.09546,1.09558,1799
2023-05-01 17:00:00,1.09558,1.09606,1.09512,1.09587,996
2023-05-01 18:00:00,1.09587,1.09605,1.09513,1.09596,1272
2023-05-01 19:00:00,1.09596,1.09654,1.09533,1.09602,2921
2023-05-01 20:00:00,1.09602,1.09703,1.09586,1.0963,2098
2023-05-01 21:00:00,1.0963,1.09654,1.09557,1.09626,683
2023-05-01 22:00:00,1.09626,1.09674,1.09624,1.09638,531
